Id,TotalIntensity,AverageIntensity,_source,datetime,date,hour,StepTotal,Calories,day_of_week,is_weekend
1503960366,0,0.0,month1,2016-03-12 00:00:00,2016-03-12,0,0,48,Saturday,True
1503960366,0,0.0,month1,2016-03-12 01:00:00,2016-03-12,1,0,48,Saturday,True
1503960366,0,0.0,month1,2016-03-12 02:00:00,2016-03-12,2,0,48,Saturday,True
1503960366,0,0.0,month1,2016-03-12 03:00:00,2016-03-12,3,0,48,Saturday,True
1503960366,0,0.0,month1,2016-03-12 04:00:00,2016-03-12,4,0,48,Saturday,True
1503960366,0,0.0,month1,2016-03-12 05:00:00,2016-03-12,5,0,48,Saturday,True
1503960366,0,0.0,month1,2016-03-12 06:00:00,2016-03-12,6,0,48,Saturday,True
1503960366,0,0.0,month1,2016-03-12 07:00:00,2016-03-12,7,0,48,Saturday,True
1503960366,0,0.0,month1,2016-03-12 08:00:00,2016-03-12,8,0,48,Saturday,True
1503960366,1,0.016667,month1,2016-03-12 09:00:00,2016-03-12,9,8,49,Saturday,True
1503960366,26,0.433333,month1,2016-03-12 10:00:00,2016-03-12,10,551,89,Saturday,True
1503960366,49,0.816667,month1,2016-03-12 11:00:00,2016-03-12,11,1764,134,Saturday,True
1503960366,47,0.783333,month1,2016-03-12 12:00:00,2016-03-12,12,1259,130,Saturday,True
1503960366,20,0.333333,month1,2016-03-12 13:00:00,2016-03-12,13,253,81,Saturday,True
1503960366,121,2.016667,month1,2016-03-12 14:00:00,2016-03-12,14,4470,254,Saturday,True
1503960366,129,2.15,month1,2016-03-12 15:00:00,2016-03-12,15,4919,271,Saturday,True
1503960366,42,0.7,month1,2016-03-12 16:00:00,2016-03-12,16,1905,141,Saturday,True
1503960366,20,0.333333,month1,2016-03-12 17:00:00,2016-03-12,17,1038,104,Saturday,True
1503960366,2,0.033333,month1,2016-03-12 18:00:00,2016-03-12,18,14,54,Saturday,True
1503960366,30,0.5,month1,2016-03-12 19:00:00,2016-03-12,19,606,97,Saturday,True
1503960366,4,0.066667,month1,2016-03-12 20:00:00,2016-03-12,20,56,58,Saturday,True
1503960366,29,0.483333,month1,2016-03-12 21:00:00,2016-03-12,21,782,100,Saturday,True
1503960366,41,0.683333,month1,2016-03-12 22:00:00,2016-03-12,22,1132,123,Saturday,True
1503960366,35,0.583333,month1,2016-03-12 23:00:00,2016-03-12,23,918,111,Saturday,True
1503960366,3,0.05,month1,2016-03-13 00:00:00,2016-03-13,0,39,55,Sunday,True
1503960366,0,0.0,month1,2016-03-13 01:00:00,2016-03-13,1,0,48,Sunday,True
1503960366,1,0.016667,month1,2016-03-13 02:00:00,2016-03-13,2,27,50,Sunday,True
1503960366,0,0.0,month1,2016-03-13 03:00:00,2016-03-13,3,0,48,Sunday,True
1503960366,0,0.0,month1,2016-03-13 04:00:00,2016-03-13,4,0,48,Sunday,True
1503960366,0,0.0,month1,2016-03-13 05:00:00,2016-03-13,5,0,48,Sunday,True
1503960366,0,0.0,month1,2016-03-13 06:00:00,2016-03-13,6,0,48,Sunday,True
1503960366,0,0.0,month1,2016-03-13 07:00:00,2016-03-13,7,0,49,Sunday,True
1503960366,1,0.016667,month1,2016-03-13 08:00:00,2016-03-13,8,6,49,Sunday,True
1503960366,5,0.083333,month1,2016-03-13 09:00:00,2016-03-13,9,73,56,Sunday,True
1503960366,85,1.416667,month1,2016-03-13 10:00:00,2016-03-13,10,2850,189,Sunday,True
1503960366,130,2.166667,month1,2016-03-13 11:00:00,2016-03-13,11,4854,270,Sunday,True
1503960366,3,0.05,month1,2016-03-13 12:00:00,2016-03-13,12,24,52,Sunday,True
1503960366,9,0.15,month1,2016-03-13 13:00:00,2016-03-13,13,118,66,Sunday,True
1503960366,3,0.05,month1,2016-03-13 14:00:00,2016-03-13,14,19,57,Sunday,True
1503960366,23,0.383333,month1,2016-03-13 15:00:00,2016-03-13,15,510,89,Sunday,True
1503960366,25,0.416667,month1,2016-03-13 16:00:00,2016-03-13,16,510,91,Sunday,True
1503960366,5,0.083333,month1,2016-03-13 17:00:00,2016-03-13,17,96,61,Sunday,True
1503960366,110,1.833333,month1,2016-03-13 18:00:00,2016-03-13,18,4100,237,Sunday,True
1503960366,57,0.95,month1,2016-03-13 19:00:00,2016-03-13,19,1756,146,Sunday,True
1503960366,25,0.416667,month1,2016-03-13 20:00:00,2016-03-13,20,477,87,Sunday,True
1503960366,9,0.15,month1,2016-03-13 21:00:00,2016-03-13,21,147,66,Sunday,True
1503960366,17,0.283333,month1,2016-03-13 22:00:00,2016-03-13,22,214,72,Sunday,True
1503960366,46,0.766667,month1,2016-03-13 23:00:00,2016-03-13,23,1286,118,Sunday,True
1503960366,4,0.066667,month1,2016-03-14 00:00:00,2016-03-14,0,54,56,Monday,False
1503960366,3,0.05,month1,2016-03-14 01:00:00,2016-03-14,1,53,54,Monday,False
1503960366,0,0.0,month1,2016-03-14 02:00:00,2016-03-14,2,0,49,Monday,False
1503960366,0,0.0,month1,2016-03-14 03:00:00,2016-03-14,3,0,48,Monday,False
1503960366,0,0.0,month1,2016-03-14 04:00:00,2016-03-14,4,0,48,Monday,False
1503960366,0,0.0,month1,2016-03-14 05:00:00,2016-03-14,5,0,49,Monday,False
1503960366,0,0.0,month1,2016-03-14 06:00:00,2016-03-14,6,0,48,Monday,False
1503960366,3,0.05,month1,2016-03-14 07:00:00,2016-03-14,7,53,53,Monday,False
1503960366,14,0.233333,month1,2016-03-14 08:00:00,2016-03-14,8,212,68,Monday,False
1503960366,61,1.016667,month1,2016-03-14 09:00:00,2016-03-14,9,2832,199,Monday,False
1503960366,4,0.066667,month1,2016-03-14 10:00:00,2016-03-14,10,43,59,Monday,False
1503960366,14,0.233333,month1,2016-03-14 11:00:00,2016-03-14,11,220,72,Monday,False
1503960366,9,0.15,month1,2016-03-14 12:00:00,2016-03-14,12,181,66,Monday,False
1503960366,1,0.016667,month1,2016-03-14 13:00:00,2016-03-14,13,12,54,Monday,False
1503960366,6,0.1,month1,2016-03-14 14:00:00,2016-03-14,14,44,59,Monday,False
1503960366,13,0.216667,month1,2016-03-14 15:00:00,2016-03-14,15,205,71,Monday,False
1503960366,11,0.183333,month1,2016-03-14 16:00:00,2016-03-14,16,152,68,Monday,False
1503960366,17,0.283333,month1,2016-03-14 17:00:00,2016-03-14,17,226,76,Monday,False
1503960366,29,0.483333,month1,2016-03-14 18:00:00,2016-03-14,18,516,96,Monday,False
1503960366,33,0.55,month1,2016-03-14 19:00:00,2016-03-14,19,559,100,Monday,False
1503960366,45,0.75,month1,2016-03-14 20:00:00,2016-03-14,20,1104,124,Monday,False
1503960366,12,0.2,month1,2016-03-14 21:00:00,2016-03-14,21,252,67,Monday,False
1503960366,0,0.0,month1,2016-03-14 22:00:00,2016-03-14,22,0,48,Monday,False
1503960366,90,1.5,month1,2016-03-14 23:00:00,2016-03-14,23,3305,198,Monday,False
1503960366,3,0.05,month1,2016-03-15 00:00:00,2016-03-15,0,33,56,Tuesday,False
1503960366,2,0.033333,month1,2016-03-15 01:00:00,2016-03-15,1,20,55,Tuesday,False
1503960366,4,0.066667,month1,2016-03-15 02:00:00,2016-03-15,2,60,54,Tuesday,False
1503960366,0,0.0,month1,2016-03-15 03:00:00,2016-03-15,3,0,48,Tuesday,False
1503960366,1,0.016667,month1,2016-03-15 04:00:00,2016-03-15,4,7,49,Tuesday,False
1503960366,0,0.0,month1,2016-03-15 05:00:00,2016-03-15,5,0,48,Tuesday,False
1503960366,1,0.016667,month1,2016-03-15 06:00:00,2016-03-15,6,4,49,Tuesday,False
1503960366,1,0.016667,month1,2016-03-15 07:00:00,2016-03-15,7,11,49,Tuesday,False
1503960366,28,0.466667,month1,2016-03-15 08:00:00,2016-03-15,8,470,91,Tuesday,False
1503960366,49,0.816667,month1,2016-03-15 09:00:00,2016-03-15,9,1967,148,Tuesday,False
1503960366,17,0.283333,month1,2016-03-15 10:00:00,2016-03-15,10,729,92,Tuesday,False
1503960366,34,0.566667,month1,2016-03-15 11:00:00,2016-03-15,11,659,104,Tuesday,False
1503960366,49,0.816667,month1,2016-03-15 12:00:00,2016-03-15,12,1787,142,Tuesday,False
1503960366,16,0.266667,month1,2016-03-15 13:00:00,2016-03-15,13,333,77,Tuesday,False
1503960366,26,0.433333,month1,2016-03-15 14:00:00,2016-03-15,14,980,107,Tuesday,False
1503960366,14,0.233333,month1,2016-03-15 15:00:00,2016-03-15,15,371,77,Tuesday,False
1503960366,27,0.45,month1,2016-03-15 16:00:00,2016-03-15,16,605,96,Tuesday,False
1503960366,19,0.316667,month1,2016-03-15 17:00:00,2016-03-15,17,623,90,Tuesday,False
1503960366,15,0.25,month1,2016-03-15 18:00:00,2016-03-15,18,467,82,Tuesday,False
1503960366,16,0.266667,month1,2016-03-15 19:00:00,2016-03-15,19,282,75,Tuesday,False
1503960366,86,1.433333,month1,2016-03-15 20:00:00,2016-03-15,20,3319,207,Tuesday,False
1503960366,35,0.583333,month1,2016-03-15 21:00:00,2016-03-15,21,1558,131,Tuesday,False
1503960366,37,0.616667,month1,2016-03-15 22:00:00,2016-03-15,22,786,108,Tuesday,False
1503960366,15,0.25,month1,2016-03-15 23:00:00,2016-03-15,23,313,76,Tuesday,False
1503960366,0,0.0,month1,2016-03-16 00:00:00,2016-03-16,0,0,48,Wednesday,False
1503960366,0,0.0,month1,2016-03-16 01:00:00,2016-03-16,1,0,48,Wednesday,False
1503960366,1,0.016667,month1,2016-03-16 02:00:00,2016-03-16,2,4,50,Wednesday,False
1503960366,0,0.0,month1,2016-03-16 03:00:00,2016-03-16,3,0,48,Wednesday,False
1503960366,0,0.0,month1,2016-03-16 04:00:00,2016-03-16,4,0,48,Wednesday,False
1503960366,0,0.0,month1,2016-03-16 05:00:00,2016-03-16,5,0,49,Wednesday,False
1503960366,0,0.0,month1,2016-03-16 06:00:00,2016-03-16,6,0,48,Wednesday,False
1503960366,6,0.1,month1,2016-03-16 07:00:00,2016-03-16,7,70,56,Wednesday,False
1503960366,27,0.45,month1,2016-03-16 08:00:00,2016-03-16,8,490,91,Wednesday,False
1503960366,27,0.45,month1,2016-03-16 09:00:00,2016-03-16,9,1513,125,Wednesday,False
1503960366,12,0.2,month1,2016-03-16 10:00:00,2016-03-16,10,224,73,Wednesday,False
1503960366,36,0.6,month1,2016-03-16 11:00:00,2016-03-16,11,874,105,Wednesday,False
1503960366,34,0.566667,month1,2016-03-16 12:00:00,2016-03-16,12,1451,124,Wednesday,False
1503960366,16,0.266667,month1,2016-03-16 13:00:00,2016-03-16,13,329,79,Wednesday,False
1503960366,3,0.05,month1,2016-03-16 14:00:00,2016-03-16,14,61,61,Wednesday,False
1503960366,19,0.316667,month1,2016-03-16 15:00:00,2016-03-16,15,456,86,Wednesday,False
1503960366,28,0.466667,month1,2016-03-16 16:00:00,2016-03-16,16,775,103,Wednesday,False
1503960366,43,0.716667,month1,2016-03-16 17:00:00,2016-03-16,17,1446,122,Wednesday,False
1503960366,74,1.233333,month1,2016-03-16 18:00:00,2016-03-16,18,2407,166,Wednesday,False
1503960366,7,0.116667,month1,2016-03-16 19:00:00,2016-03-16,19,103,59,Wednesday,False
1503960366,16,0.266667,month1,2016-03-16 20:00:00,2016-03-16,20,447,72,Wednesday,False
1503960366,49,0.816667,month1,2016-03-16 21:00:00,2016-03-16,21,2120,146,Wednesday,False
1503960366,18,0.3,month1,2016-03-16 22:00:00,2016-03-16,22,273,78,Wednesday,False
1503960366,18,0.3,month1,2016-03-16 23:00:00,2016-03-16,23,455,82,Wednesday,False
1503960366,11,0.183333,month1,2016-03-17 00:00:00,2016-03-17,0,263,70,Thursday,False
1503960366,1,0.016667,month1,2016-03-17 01:00:00,2016-03-17,1,23,50,Thursday,False
1503960366,1,0.016667,month1,2016-03-17 02:00:00,2016-03-17,2,7,49,Thursday,False
1503960366,0,0.0,month1,2016-03-17 03:00:00,2016-03-17,3,0,48,Thursday,False
1503960366,0,0.0,month1,2016-03-17 04:00:00,2016-03-17,4,0,48,Thursday,False
1503960366,0,0.0,month1,2016-03-17 05:00:00,2016-03-17,5,0,48,Thursday,False
1503960366,0,0.0,month1,2016-03-17 06:00:00,2016-03-17,6,0,49,Thursday,False
1503960366,1,0.016667,month1,2016-03-17 07:00:00,2016-03-17,7,6,50,Thursday,False
1503960366,11,0.183333,month1,2016-03-17 08:00:00,2016-03-17,8,210,67,Thursday,False
1503960366,27,0.45,month1,2016-03-17 09:00:00,2016-03-17,9,1530,125,Thursday,False
1503960366,11,0.183333,month1,2016-03-17 10:00:00,2016-03-17,10,124,69,Thursday,False
1503960366,54,0.9,month1,2016-03-17 11:00:00,2016-03-17,11,1803,148,Thursday,False
1503960366,11,0.183333,month1,2016-03-17 12:00:00,2016-03-17,12,113,70,Thursday,False
1503960366,23,0.383333,month1,2016-03-17 13:00:00,2016-03-17,13,1124,113,Thursday,False
1503960366,25,0.416667,month1,2016-03-17 14:00:00,2016-03-17,14,1160,119,Thursday,False
1503960366,20,0.333333,month1,2016-03-17 15:00:00,2016-03-17,15,409,86,Thursday,False
1503960366,24,0.4,month1,2016-03-17 16:00:00,2016-03-17,16,631,94,Thursday,False
1503960366,5,0.083333,month1,2016-03-17 17:00:00,2016-03-17,17,203,66,Thursday,False
1503960366,15,0.25,month1,2016-03-17 18:00:00,2016-03-17,18,396,76,Thursday,False
1503960366,64,1.066667,month1,2016-03-17 19:00:00,2016-03-17,19,2165,158,Thursday,False
1503960366,16,0.266667,month1,2016-03-17 20:00:00,2016-03-17,20,147,75,Thursday,False
1503960366,49,0.816667,month1,2016-03-17 21:00:00,2016-03-17,21,2016,146,Thursday,False
1503960366,31,0.516667,month1,2016-03-17 22:00:00,2016-03-17,22,521,97,Thursday,False
1503960366,35,0.583333,month1,2016-03-17 23:00:00,2016-03-17,23,1176,118,Thursday,False
1503960366,13,0.216667,month1,2016-03-18 00:00:00,2016-03-18,0,389,76,Friday,False
1503960366,6,0.1,month1,2016-03-18 01:00:00,2016-03-18,1,112,58,Friday,False
1503960366,0,0.0,month1,2016-03-18 02:00:00,2016-03-18,2,0,48,Friday,False
1503960366,0,0.0,month1,2016-03-18 03:00:00,2016-03-18,3,0,48,Friday,False
1503960366,0,0.0,month1,2016-03-18 04:00:00,2016-03-18,4,0,48,Friday,False
1503960366,1,0.016667,month1,2016-03-18 05:00:00,2016-03-18,5,4,49,Friday,False
1503960366,2,0.033333,month1,2016-03-18 06:00:00,2016-03-18,6,19,51,Friday,False
1503960366,0,0.0,month1,2016-03-18 07:00:00,2016-03-18,7,0,49,Friday,False
1503960366,11,0.183333,month1,2016-03-18 08:00:00,2016-03-18,8,172,67,Friday,False
1503960366,36,0.6,month1,2016-03-18 09:00:00,2016-03-18,9,1952,147,Friday,False
1503960366,12,0.2,month1,2016-03-18 10:00:00,2016-03-18,10,279,73,Friday,False
1503960366,12,0.2,month1,2016-03-18 11:00:00,2016-03-18,11,207,72,Friday,False
1503960366,4,0.066667,month1,2016-03-18 12:00:00,2016-03-18,12,145,64,Friday,False
1503960366,7,0.116667,month1,2016-03-18 13:00:00,2016-03-18,13,242,68,Friday,False
1503960366,86,1.433333,month1,2016-03-18 14:00:00,2016-03-18,14,3160,207,Friday,False
1503960366,33,0.55,month1,2016-03-18 15:00:00,2016-03-18,15,852,101,Friday,False
1503960366,14,0.233333,month1,2016-03-18 16:00:00,2016-03-18,16,270,76,Friday,False
1503960366,2,0.033333,month1,2016-03-18 17:00:00,2016-03-18,17,24,59,Friday,False
1503960366,16,0.266667,month1,2016-03-18 18:00:00,2016-03-18,18,444,82,Friday,False
1503960366,110,1.833333,month1,2016-03-18 19:00:00,2016-03-18,19,4093,238,Friday,False
1503960366,21,0.35,month1,2016-03-18 20:00:00,2016-03-18,20,1445,121,Friday,False
1503960366,14,0.233333,month1,2016-03-18 21:00:00,2016-03-18,21,332,72,Friday,False
1503960366,2,0.033333,month1,2016-03-18 22:00:00,2016-03-18,22,13,54,Friday,False
1503960366,12,0.2,month1,2016-03-18 23:00:00,2016-03-18,23,390,74,Friday,False
1503960366,5,0.083333,month1,2016-03-19 00:00:00,2016-03-19,0,138,57,Saturday,True
1503960366,0,0.0,month1,2016-03-19 01:00:00,2016-03-19,1,0,48,Saturday,True
1503960366,0,0.0,month1,2016-03-19 02:00:00,2016-03-19,2,0,48,Saturday,True
1503960366,1,0.016667,month1,2016-03-19 03:00:00,2016-03-19,3,10,49,Saturday,True
1503960366,0,0.0,month1,2016-03-19 04:00:00,2016-03-19,4,0,48,Saturday,True
1503960366,0,0.0,month1,2016-03-19 05:00:00,2016-03-19,5,0,48,Saturday,True
1503960366,0,0.0,month1,2016-03-19 06:00:00,2016-03-19,6,0,49,Saturday,True
1503960366,2,0.033333,month1,2016-03-19 07:00:00,2016-03-19,7,53,52,Saturday,True
1503960366,28,0.466667,month1,2016-03-19 08:00:00,2016-03-19,8,538,92,Saturday,True
1503960366,69,1.15,month1,2016-03-19 09:00:00,2016-03-19,9,3454,216,Saturday,True
1503960366,54,0.9,month1,2016-03-19 10:00:00,2016-03-19,10,2106,148,Saturday,True
1503960366,37,0.616667,month1,2016-03-19 11:00:00,2016-03-19,11,1307,130,Saturday,True
1503960366,27,0.45,month1,2016-03-19 12:00:00,2016-03-19,12,909,109,Saturday,True
1503960366,13,0.216667,month1,2016-03-19 13:00:00,2016-03-19,13,303,74,Saturday,True
1503960366,14,0.233333,month1,2016-03-19 14:00:00,2016-03-19,14,150,71,Saturday,True
1503960366,6,0.1,month1,2016-03-19 15:00:00,2016-03-19,15,123,61,Saturday,True
1503960366,8,0.133333,month1,2016-03-19 16:00:00,2016-03-19,16,127,63,Saturday,True
1503960366,10,0.166667,month1,2016-03-19 17:00:00,2016-03-19,17,198,69,Saturday,True
1503960366,3,0.05,month1,2016-03-19 18:00:00,2016-03-19,18,50,58,Saturday,True
1503960366,26,0.433333,month1,2016-03-19 19:00:00,2016-03-19,19,533,92,Saturday,True
1503960366,22,0.366667,month1,2016-03-19 20:00:00,2016-03-19,20,433,86,Saturday,True
1503960366,6,0.1,month1,2016-03-19 21:00:00,2016-03-19,21,75,58,Saturday,True
1503960366,31,0.516667,month1,2016-03-19 22:00:00,2016-03-19,22,850,97,Saturday,True
1503960366,111,1.85,month1,2016-03-19 23:00:00,2016-03-19,23,4067,234,Saturday,True
1503960366,7,0.116667,month1,2016-03-20 00:00:00,2016-03-20,0,115,64,Sunday,True
1503960366,0,0.0,month1,2016-03-20 01:00:00,2016-03-20,1,0,49,Sunday,True
1503960366,0,0.0,month1,2016-03-20 02:00:00,2016-03-20,2,0,48,Sunday,True
1503960366,0,0.0,month1,2016-03-20 03:00:00,2016-03-20,3,0,48,Sunday,True
1503960366,0,0.0,month1,2016-03-20 04:00:00,2016-03-20,4,0,48,Sunday,True
1503960366,0,0.0,month1,2016-03-20 05:00:00,2016-03-20,5,0,48,Sunday,True
1503960366,0,0.0,month1,2016-03-20 06:00:00,2016-03-20,6,0,48,Sunday,True
1503960366,0,0.0,month1,2016-03-20 07:00:00,2016-03-20,7,0,48,Sunday,True
1503960366,0,0.0,month1,2016-03-20 08:00:00,2016-03-20,8,0,48,Sunday,True
1503960366,36,0.6,month1,2016-03-20 09:00:00,2016-03-20,9,1109,119,Sunday,True
1503960366,113,1.883333,month1,2016-03-20 10:00:00,2016-03-20,10,5000,294,Sunday,True
1503960366,42,0.7,month1,2016-03-20 11:00:00,2016-03-20,11,1117,121,Sunday,True
1503960366,20,0.333333,month1,2016-03-20 12:00:00,2016-03-20,12,312,82,Sunday,True
1503960366,18,0.3,month1,2016-03-20 13:00:00,2016-03-20,13,343,80,Sunday,True
1503960366,29,0.483333,month1,2016-03-20 14:00:00,2016-03-20,14,578,96,Sunday,True
1503960366,29,0.483333,month1,2016-03-20 15:00:00,2016-03-20,15,876,109,Sunday,True
1503960366,22,0.366667,month1,2016-03-20 16:00:00,2016-03-20,16,1373,116,Sunday,True
1503960366,25,0.416667,month1,2016-03-20 17:00:00,2016-03-20,17,1841,142,Sunday,True
1503960366,36,0.6,month1,2016-03-20 18:00:00,2016-03-20,18,638,104,Sunday,True
1503960366,40,0.666667,month1,2016-03-20 19:00:00,2016-03-20,19,718,109,Sunday,True
1503960366,14,0.233333,month1,2016-03-20 20:00:00,2016-03-20,20,421,76,Sunday,True
1503960366,4,0.066667,month1,2016-03-20 21:00:00,2016-03-20,21,78,55,Sunday,True
1503960366,3,0.05,month1,2016-03-20 22:00:00,2016-03-20,22,57,57,Sunday,True
1503960366,23,0.383333,month1,2016-03-20 23:00:00,2016-03-20,23,552,87,Sunday,True
1503960366,5,0.083333,month1,2016-03-21 00:00:00,2016-03-21,0,97,58,Monday,False
1503960366,0,0.0,month1,2016-03-21 01:00:00,2016-03-21,1,0,48,Monday,False
1503960366,0,0.0,month1,2016-03-21 02:00:00,2016-03-21,2,0,48,Monday,False
1503960366,2,0.033333,month1,2016-03-21 03:00:00,2016-03-21,3,11,50,Monday,False
1503960366,0,0.0,month1,2016-03-21 04:00:00,2016-03-21,4,0,48,Monday,False
1503960366,0,0.0,month1,2016-03-21 05:00:00,2016-03-21,5,0,48,Monday,False
1503960366,0,0.0,month1,2016-03-21 06:00:00,2016-03-21,6,0,48,Monday,False
1503960366,6,0.1,month1,2016-03-21 07:00:00,2016-03-21,7,55,56,Monday,False
1503960366,27,0.45,month1,2016-03-21 08:00:00,2016-03-21,8,1114,116,Monday,False
1503960366,17,0.283333,month1,2016-03-21 09:00:00,2016-03-21,9,1113,104,Monday,False
1503960366,17,0.283333,month1,2016-03-21 10:00:00,2016-03-21,10,308,79,Monday,False
1503960366,17,0.283333,month1,2016-03-21 11:00:00,2016-03-21,11,467,82,Monday,False
1503960366,51,0.85,month1,2016-03-21 12:00:00,2016-03-21,12,1884,142,Monday,False
1503960366,9,0.15,month1,2016-03-21 13:00:00,2016-03-21,13,184,67,Monday,False
1503960366,19,0.316667,month1,2016-03-21 14:00:00,2016-03-21,14,298,79,Monday,False
1503960366,16,0.266667,month1,2016-03-21 15:00:00,2016-03-21,15,497,83,Monday,False
1503960366,20,0.333333,month1,2016-03-21 16:00:00,2016-03-21,16,355,83,Monday,False
1503960366,31,0.516667,month1,2016-03-21 17:00:00,2016-03-21,17,588,99,Monday,False
1503960366,28,0.466667,month1,2016-03-21 18:00:00,2016-03-21,18,1564,132,Monday,False
1503960366,18,0.3,month1,2016-03-21 19:00:00,2016-03-21,19,396,79,Monday,False
1503960366,11,0.183333,month1,2016-03-21 20:00:00,2016-03-21,20,99,67,Monday,False
1503960366,14,0.233333,month1,2016-03-21 21:00:00,2016-03-21,21,172,70,Monday,False
1503960366,20,0.333333,month1,2016-03-21 22:00:00,2016-03-21,22,371,81,Monday,False
1503960366,16,0.266667,month1,2016-03-21 23:00:00,2016-03-21,23,447,79,Monday,False
1503960366,0,0.0,month1,2016-03-22 00:00:00,2016-03-22,0,0,47,Tuesday,False
1503960366,0,0.0,month1,2016-03-22 01:00:00,2016-03-22,1,0,47,Tuesday,False
1503960366,0,0.0,month1,2016-03-22 02:00:00,2016-03-22,2,0,47,Tuesday,False
1503960366,0,0.0,month1,2016-03-22 03:00:00,2016-03-22,3,0,47,Tuesday,False
1503960366,0,0.0,month1,2016-03-22 04:00:00,2016-03-22,4,0,47,Tuesday,False
1503960366,0,0.0,month1,2016-03-22 05:00:00,2016-03-22,5,0,47,Tuesday,False
1503960366,0,0.0,month1,2016-03-22 06:00:00,2016-03-22,6,0,47,Tuesday,False
1503960366,0,0.0,month1,2016-03-22 07:00:00,2016-03-22,7,0,47,Tuesday,False
1503960366,2,0.033333,month1,2016-03-22 08:00:00,2016-03-22,8,34,50,Tuesday,False
1503960366,26,0.433333,month1,2016-03-22 09:00:00,2016-03-22,9,1732,135,Tuesday,False
1503960366,24,0.4,month1,2016-03-22 10:00:00,2016-03-22,10,497,90,Tuesday,False
1503960366,14,0.233333,month1,2016-03-22 11:00:00,2016-03-22,11,296,76,Tuesday,False
1503960366,15,0.25,month1,2016-03-22 12:00:00,2016-03-22,12,322,78,Tuesday,False
1503960366,24,0.4,month1,2016-03-22 13:00:00,2016-03-22,13,657,95,Tuesday,False
1503960366,44,0.733333,month1,2016-03-22 14:00:00,2016-03-22,14,1657,134,Tuesday,False
1503960366,13,0.216667,month1,2016-03-22 15:00:00,2016-03-22,15,455,80,Tuesday,False
1503960366,9,0.15,month1,2016-03-22 16:00:00,2016-03-22,16,278,71,Tuesday,False
1503960366,15,0.25,month1,2016-03-22 17:00:00,2016-03-22,17,953,107,Tuesday,False
1503960366,23,0.383333,month1,2016-03-22 18:00:00,2016-03-22,18,1123,109,Tuesday,False
1503960366,22,0.366667,month1,2016-03-22 19:00:00,2016-03-22,19,1479,120,Tuesday,False
1503960366,22,0.366667,month1,2016-03-22 20:00:00,2016-03-22,20,366,83,Tuesday,False
1503960366,14,0.233333,month1,2016-03-22 21:00:00,2016-03-22,21,349,74,Tuesday,False
1503960366,117,1.95,month1,2016-03-22 22:00:00,2016-03-22,22,4587,265,Tuesday,False
1503960366,10,0.166667,month1,2016-03-22 23:00:00,2016-03-22,23,351,71,Tuesday,False
1503960366,2,0.033333,month1,2016-03-23 00:00:00,2016-03-23,0,14,53,Wednesday,False
1503960366,3,0.05,month1,2016-03-23 01:00:00,2016-03-23,1,50,53,Wednesday,False
1503960366,4,0.066667,month1,2016-03-23 02:00:00,2016-03-23,2,29,54,Wednesday,False
1503960366,0,0.0,month1,2016-03-23 03:00:00,2016-03-23,3,0,47,Wednesday,False
1503960366,0,0.0,month1,2016-03-23 04:00:00,2016-03-23,4,0,47,Wednesday,False
1503960366,0,0.0,month1,2016-03-23 05:00:00,2016-03-23,5,0,48,Wednesday,False
1503960366,0,0.0,month1,2016-03-23 06:00:00,2016-03-23,6,0,48,Wednesday,False
1503960366,6,0.1,month1,2016-03-23 07:00:00,2016-03-23,7,82,56,Wednesday,False
1503960366,25,0.416667,month1,2016-03-23 08:00:00,2016-03-23,8,534,89,Wednesday,False
1503960366,24,0.4,month1,2016-03-23 09:00:00,2016-03-23,9,1623,133,Wednesday,False
1503960366,17,0.283333,month1,2016-03-23 10:00:00,2016-03-23,10,504,85,Wednesday,False
1503960366,19,0.316667,month1,2016-03-23 11:00:00,2016-03-23,11,414,83,Wednesday,False
1503960366,17,0.283333,month1,2016-03-23 12:00:00,2016-03-23,12,411,81,Wednesday,False
1503960366,37,0.616667,month1,2016-03-23 13:00:00,2016-03-23,13,1226,114,Wednesday,False
1503960366,76,1.266667,month1,2016-03-23 14:00:00,2016-03-23,14,2674,176,Wednesday,False
1503960366,11,0.183333,month1,2016-03-23 15:00:00,2016-03-23,15,236,71,Wednesday,False
1503960366,16,0.266667,month1,2016-03-23 16:00:00,2016-03-23,16,383,81,Wednesday,False
1503960366,14,0.233333,month1,2016-03-23 17:00:00,2016-03-23,17,411,78,Wednesday,False
1503960366,8,0.133333,month1,2016-03-23 18:00:00,2016-03-23,18,325,70,Wednesday,False
1503960366,80,1.333333,month1,2016-03-23 19:00:00,2016-03-23,19,2937,183,Wednesday,False
1503960366,30,0.5,month1,2016-03-23 20:00:00,2016-03-23,20,1086,113,Wednesday,False
1503960366,5,0.083333,month1,2016-03-23 21:00:00,2016-03-23,21,61,57,Wednesday,False
1503960366,10,0.166667,month1,2016-03-23 22:00:00,2016-03-23,22,119,65,Wednesday,False
1503960366,19,0.316667,month1,2016-03-23 23:00:00,2016-03-23,23,413,81,Wednesday,False
1503960366,23,0.383333,month1,2016-03-24 00:00:00,2016-03-24,0,311,82,Thursday,False
1503960366,0,0.0,month1,2016-03-24 01:00:00,2016-03-24,1,0,48,Thursday,False
1503960366,1,0.016667,month1,2016-03-24 02:00:00,2016-03-24,2,7,50,Thursday,False
